x,y,z,vx,vy,vz,ax,ay,az,v_mag,a_mag
-8.672419,6.047954,22.8568,1.146716,0.1351861,1.143132,-0.3231817,-0.1331999,0.03956461,1.624803,0.3517869
-8.649755,6.050798,22.88077,1.132444,0.1321026,1.138692,-0.3552102,-0.1564068,0.03090538,1.611366,0.3893488
-8.627419,6.053597,22.90473,1.118069,0.1289737,1.132836,-0.3868934,-0.1794628,0.02241004,1.596881,0.427078
-8.605354,6.056323,22.92834,1.103593,0.1262898,1.125415,-0.3182592,-0.1837136,0.03131496,1.581273,0.3688093
-8.583559,6.058969,22.95158,1.089025,0.1235455,1.116709,-0.2503347,-0.1878216,0.04041042,1.564697,0.3155588
-8.562037,6.061533,22.97443,1.074336,0.1207432,1.106979,-0.1831344,-0.1917903,0.04967618,1.547314,0.2697952
-8.540789,6.064012,22.99687,1.059494,0.1178892,1.096485,-0.116631,-0.1956182,0.0591225,1.529282,0.2352971
-8.519815,6.066401,23.0189,1.044465,0.1149925,1.085481,-0.05083262,-0.1993084,0.06874093,1.510761,0.2168712
-8.499695,6.068535,23.04099,1.029577,0.1074685,1.074488,-0.2013235,0.002069063,-0.1600558,1.492013,0.2572028
-8.480408,6.070422,23.0631,1.015293,0.09994544,1.062736,-0.3496968,0.2009934,-0.3873631,1.473165,0.5592284
-8.461916,6.072083,23.08524,1.002421,0.09244098,1.049719,-0.4959526,0.3974887,-0.6131855,1.454408,0.8831549
-8.444163,6.073548,23.10736,0.9917523,0.08494289,1.034923,-0.6401597,0.5915691,-0.8375223,1.435916,1.208802
-8.427077,6.074855,23.12946,0.9840556,0.07739444,1.017821,-0.7823344,0.7832477,-1.06038,1.417856,1.532948
-8.409916,6.076276,23.15111,0.9798875,0.07821555,0.9969552,-0.754434,0.7540994,-1.007485,1.400077,1.467263
-8.392609,6.077793,23.17226,0.9793497,0.07874705,0.9731543,-0.726602,0.7254737,-0.955107,1.38288,1.402317
-8.375089,6.079388,23.19285,0.9822003,0.07888968,0.9464803,-0.698827,0.6973587,-0.903249,1.366297,1.338106
-8.357295,6.081042,23.21281,0.9882022,0.07855992,0.9170036,-0.6711066,0.6697422,-0.8519161,1.350411,1.274637
-8.339172,6.082735,23.23208,0.9971238,0.07768907,0.8848013,-0.6434545,0.6426156,-0.8010951,1.335352,1.211917
-8.320638,6.084391,23.25053,1.008629,0.07437237,0.8502882,-0.5994756,0.6744981,-0.7563909,1.321308,1.177474
-8.301644,6.085987,23.26812,1.022565,0.07043453,0.8132944,-0.5548626,0.7059175,-0.7131149,1.308453,1.146615
-8.282156,6.087499,23.28479,1.0387,0.06585868,0.7739582,-0.5096477,0.7368558,-0.671243,1.297015,1.119493
-8.262136,6.088907,23.30049,1.056808,0.06064077,0.7324197,-0.4638707,0.7672929,-0.630776,1.287229,1.096263
-8.241557,6.090189,23.3152,1.076668,0.05478843,0.6888208,-0.4175743,0.7972153,-0.5916952,1.279332,1.077044
