x,y,z,vx,vy,vz,ax,ay,az,v_mag,a_mag
0.05342496,-0.201481,0.02658384,0.04896202,0.04987882,0.02196917,0.008220158,-0.005938899,0.02045581,0.07326541,0.02283159
0.05444957,-0.200396,0.02700618,0.04827759,0.05442695,0.02183332,0.00472547,-0.006600114,0.02109336,0.07595863,0.02260136
0.05546022,-0.1992173,0.02743669,0.04750848,0.05897446,0.02171624,0.001265719,-0.007256076,0.02172398,0.07878222,0.0229387
0.05644494,-0.1979575,0.02787315,0.04665702,0.06293069,0.02160393,-0.001433078,-0.004260994,0.01803989,0.08126425,0.0185916
0.05740236,-0.1966165,0.02831535,0.04573335,0.06688632,0.02148573,-0.004105377,-0.001296732,0.01439198,0.08382694,0.01502214
0.05833142,-0.1951945,0.02876289,0.04475207,0.07084145,0.02135105,-0.006752254,0.001636869,0.0107803,0.08647037,0.01282526
0.05923135,-0.1936912,0.02921512,0.04372763,0.07479618,0.02118941,-0.009373296,0.004540038,0.007204512,0.08919398,0.01266395
0.06010167,-0.192107,0.02967123,0.04267436,0.07875063,0.02099041,-0.01196849,0.007413307,0.003664435,0.09199652,0.01454751
0.06092107,-0.190447,0.0301085,0.04160625,0.08272083,0.02074377,-0.007378265,0.004031482,-0.005203594,0.09489004,0.009887822
0.06169028,-0.1887111,0.03052647,0.04055897,0.08669122,0.02046775,-0.002835027,0.0006818898,-0.0139826,0.09787403,0.01428339
0.0624107,-0.1868993,0.03092504,0.03956766,0.09066211,0.0201804,0.00166147,-0.002635944,-0.02267382,0.1009577,0.02288692
0.06308444,-0.1850115,0.03130449,0.03866712,0.0946338,0.01989962,0.00611187,-0.005922374,-0.03127788,0.1041475,0.03241505
0.06371427,-0.1830476,0.03166543,0.03789182,0.09860654,0.0196431,0.01051691,-0.009177791,-0.03979579,0.1074472,0.04217277
0.06435741,-0.1810034,0.03201409,0.03727487,0.1027175,0.01942836,0.01313302,-0.01151105,-0.03077562,0.1109854,0.0353853
