x,y,z,vx,vy,vz,ax,ay,az,v_mag,a_mag
0.1728382,-0.03735291,0.0397852,0.008822095,-0.0714009,-0.04213449,0.004593228,0.01768919,-0.009487546,0.08337405,0.02059171
0.1729878,-0.03882118,0.03890081,0.008465647,-0.07321163,-0.04337895,0.005806354,0.01725496,-0.01093277,0.08551808,0.02123612
0.1731264,-0.04032645,0.03798832,0.008151324,-0.07502201,-0.04460045,0.007006751,0.01682496,-0.01236396,0.08765812,0.02202366
0.1732551,-0.04186883,0.03704834,0.007884707,-0.07683198,-0.04579433,0.0081947,0.0163993,-0.01378125,0.0897911,0.02293498
0.1733744,-0.04343437,0.0360811,0.007667688,-0.07794428,-0.04695968,0.009514307,0.01743021,-0.01568684,0.09131985,0.02530635
0.1734856,-0.04502305,0.03508741,0.007511521,-0.07905607,-0.04808756,0.01082021,0.01845077,-0.01757359,0.09283695,0.02768283
0.1735902,-0.0466349,0.03406816,0.007423561,-0.08016732,-0.04917288,0.01211303,0.01946098,-0.01944188,0.09433918,0.0300573
0.1736897,-0.04826979,0.03302432,0.007411096,-0.08127803,-0.05021061,0.01339228,0.02046119,-0.02129132,0.09582353,0.03242428
0.1737858,-0.04992773,0.03195701,0.007481345,-0.08238815,-0.05119578,0.01465837,0.02145125,-0.02312286,0.09728713,0.0347806
0.1738862,-0.05158807,0.03086869,0.007638122,-0.08248231,-0.05212755,0.01548418,0.02376877,-0.02330184,0.09787213,0.0367109
0.1739928,-0.05325098,0.02976062,0.007885925,-0.08257595,-0.05299831,0.01630288,0.02606288,-0.02347866,0.09843676,0.0386821
0.1741074,-0.05491631,0.02863411,0.008225446,-0.08266911,-0.05380487,0.01711428,0.02833371,-0.0236536,0.0989788,0.04068403
0.1742318,-0.05658405,0.02749051,0.008657375,-0.08276188,-0.05454407,0.01791846,0.03058157,-0.02382633,0.0994964,0.04270828
0.1743678,-0.05825417,0.02633127,0.009182405,-0.08285429,-0.0552128,0.01871582,0.03280668,-0.02399701,0.09998801,0.04474837
0.1745246,-0.05990266,0.02516289,0.009800159,-0.08179717,-0.05581063,0.01785257,0.03546991,-0.02191624,0.09950702,0.04535582
0.1747036,-0.06152935,0.02398671,0.01050407,-0.08073983,-0.05633795,0.01700003,0.03810613,-0.01985473,0.09901121,0.04620918
0.1749065,-0.06313433,0.02280405,0.01128604,-0.07968234,-0.05679815,0.01615883,0.04071553,-0.01781229,0.09850217,0.04728784
0.1751345,-0.06471765,0.02161616,0.01213805,-0.07862476,-0.05719462,0.01532874,0.04329861,-0.01578872,0.09798168,0.04856978
0.1753888,-0.06627931,0.02042419,0.01305214,-0.07756715,-0.05753069,0.01450927,0.04585533,-0.01378353,0.09745153,0.05003215
0.1756721,-0.06780557,0.01923069,0.01402103,-0.07583855,-0.05781013,0.01319603,0.04679282,-0.01083819,0.09638509,0.04981134
0.1759852,-0.06929638,0.01803662,0.01503271,-0.07410997,-0.0580375,0.01189876,0.04772051,-0.007920708,0.09532378,0.04981531
0.1763286,-0.07075182,0.01684286,0.01607568,-0.07238141,-0.058218,0.0106175,0.04863847,-0.005031031,0.09426999,0.05003742
0.1767026,-0.07217183,0.01565021,0.01713855,-0.07065287,-0.05835671,0.009351754,0.04954673,-0.002168833,0.09322587,0.05046819
0.1771074,-0.07355656,0.01445934,0.01821003,-0.06892435,-0.05845866,0.00810154,0.05044534,0.0006659923,0.0921932,0.05109609
0.1775385,-0.07490116,0.01327099,0.01927924,-0.06696349,-0.05852874,0.006779561,0.0495456,0.002532332,0.09100226,0.05007136
0.1779957,-0.07620567,0.01208566,0.0203385,-0.06500264,-0.05857221,0.005472338,0.04865447,0.004380907,0.08983152,0.04915686
0.1784786,-0.07747002,0.01090369,0.02138051,-0.06304176,-0.05859423,0.004179956,0.04777207,0.006212091,0.08868299,0.04835528
0.1789867,-0.07869428,0.009725403,0.02239801,-0.06108087,-0.05859991,0.002902769,0.04689815,0.008026078,0.08755852,0.04766845
0.1795193,-0.07987843,0.008550959,0.02338385,-0.05911994,-0.05859428,0.001639875,0.04603267,0.009823244,0.08645959,0.04709769
0.1800686,-0.08102657,0.007376431,0.02433077,-0.05731896,-0.05858242,0.001687039,0.04376655,0.009626749,0.08549473,0.04484452
0.1806337,-0.08213879,0.006201975,0.02523971,-0.05551797,-0.05856399,0.001734318,0.04152286,0.009432278,0.08455193,0.042616
0.1812139,-0.08321487,0.005027696,0.02611144,-0.05371699,-0.05853877,0.001781075,0.0393018,0.009239744,0.08363079,0.04041258
