x,y,z,vx,vy,vz,ax,ay,az,v_mag,a_mag
2.563919,1.711834,2.001851,1.07023,0.6903049,1.170049,-0.1285849,-0.241701,0.1054825,1.72943,0.293394
2.585226,1.725622,2.025899,1.06974,0.6862215,1.183691,-0.1154298,-0.1910214,0.005684712,1.736769,0.2232611
2.606244,1.739314,2.050164,1.069177,0.682169,1.196887,-0.1020345,-0.1410752,-0.09318195,1.743855,0.1974744
2.626982,1.752911,2.074637,1.068935,0.6781437,1.20969,-0.08840688,-0.09185339,-0.1911209,1.750957,0.2297391
2.647458,1.766418,2.099313,1.069404,0.6741404,1.222154,-0.07455069,-0.04334734,-0.2881432,1.758337,0.3007712
2.668137,1.779923,2.124331,1.070992,0.6727713,1.234497,-0.1066005,0.009792691,-0.2420737,1.767379,0.2646871
2.689038,1.793425,2.149683,1.073526,0.6714182,1.246425,-0.1380664,0.06265152,-0.1965733,1.776749,0.2482511
2.710176,1.806923,2.175357,1.07684,0.6700857,1.257812,-0.1689525,0.1152278,-0.15163,1.78625,0.254586
2.731562,1.820416,2.201337,1.080771,0.6687796,1.268531,-0.1992718,0.167521,-0.1072451,1.79569,0.2815565
2.753205,1.833906,2.227608,1.085154,0.6675057,1.27846,-0.2290318,0.2195302,-0.06340869,1.804877,0.323527
2.774965,1.847342,2.253977,1.089808,0.6655112,1.28744,-0.2027098,0.1633227,-0.04511509,1.813309,0.2641987
2.796844,1.860726,2.28043,1.094665,0.6635472,1.295618,-0.1766397,0.1077273,-0.02686387,1.821322,0.2086346
2.818845,1.874055,2.306954,1.099644,0.6616081,1.303099,-0.1508197,0.052738,-0.008654823,1.828937,0.1600087
2.840966,1.887332,2.333538,1.104664,0.6596899,1.309989,-0.1252516,-0.001650876,0.009510098,1.836176,0.1256229
2.863207,1.900554,2.360172,1.109646,0.6577892,1.316392,-0.09992839,-0.05544605,0.02762633,1.843065,0.1175719
2.885641,1.913779,2.386903,1.11457,0.6581194,1.322481,-0.09150549,-0.06536186,0.06088105,1.850498,0.1278747
2.908262,1.927006,2.413724,1.119247,0.6584663,1.328217,-0.08319917,-0.07510799,0.09383307,1.857539,0.1461778
2.931063,1.940236,2.440628,1.123546,0.6588309,1.333632,-0.0750059,-0.0846871,0.1264837,1.864132,0.1696936
2.954031,1.953472,2.467611,1.12734,0.6592137,1.338759,-0.06692528,-0.09410142,0.158835,1.870223,0.1963737
2.977154,1.966712,2.494668,1.130499,0.6596141,1.343629,-0.05895523,-0.1033532,0.1908908,1.875756,0.2249376
3.000239,1.979957,2.521882,1.132886,0.6590353,1.348251,-0.08055292,-0.04424377,0.149883,1.880303,0.1758158
3.023276,1.993204,2.549244,1.134682,0.65847,1.352558,-0.1020729,0.01414469,0.109174,1.884277,0.1501263
